id,title,original_title,release_date,overview,genre_ids,original_language,popularity,vote_average,vote_count,adult,genre_names
1075676,Uprising,"전,란",2024-10-02,"In the Joseon Dynasty, two friends who grew up together — one the master and one the servant — reunite post-war as enemies on opposing sides.","[28, 18, 36]",ko,296.758,7.3,89,False,"['Action', 'Drama', 'History']"
1359227,LEGO Marvel Avengers: Mission Demolition,LEGO Marvel Avengers: Mission Demolition,2024-10-17,"A young, aspiring hero and superhero fan inadvertently unleashes a powerful new villain looking to rid the world of the Avengers.","[16, 35, 878]",en,228.787,7.0,52,False,"['Animation', 'Comedy', 'Science Fiction']"
588648,Dragonkeeper,Dragonkeeper,2024-04-11,"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.","[28, 12, 16, 10751, 14]",zh,263.047,7.4,123,False,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']"
1042657,Latency,Latency,2024-06-14,"When professional gamer Hana, who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind – or controlling it.","[878, 53, 27]",en,256.35,5.5,30,False,"['Science Fiction', 'Thriller', 'Horror']"
1114513,Speak No Evil,Speak No Evil,2024-09-11,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.","[27, 53]",en,272.367,7.337,882,False,"['Horror', 'Thriller']"
1129598,Prey,Prey,2024-03-15,A young couple is compelled to leave their Christian missionary station in the Kalahari Desert after being threatened with death by an extremist militant gang. After crashing their aircraft they must battle man and beast for their lives.,"[28, 53, 27]",en,314.851,6.3,267,False,"['Action', 'Thriller', 'Horror']"
1066262,The Convert,The Convert,2024-03-14,"Munro, a soldier turned lay preacher, comes to New Zealand to minister to the first British colonists, but he is converted by the powerful chief Maianui to serve a different purpose.","[28, 18]",en,233.152,6.2,93,False,"['Action', 'Drama']"
259872,Skin. Like. Sun.,Des jours plus belles que la nuit,2010-02-19,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",[10749],nl,299.488,6.5,20,False,['Romance']
1064028,Subservience,Subservience,2024-08-15,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.","[878, 53, 27]",en,276.451,6.749,241,False,"['Science Fiction', 'Thriller', 'Horror']"
1362961,Intercambiadas,Intercambiadas,2024-09-27,"One enchanted night, during a meteor shower, young Sebastián made a heartfelt wish: for his loving nanny, Lupe, to become his mother, for her warmth and care were what he longed for, unlike his busy mother, Paola. The stars listened, and in their mysterious way, granted his wish, exchanging the roles of the two women, leading to a whimsical adventure full of unexpected laughs and heartwarming chaos.",[35],es,218.138,7.8,16,False,['Comedy']
823464,Godzilla x Kong: The New Empire,Godzilla x Kong: The New Empire,2024-03-27,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.","[28, 12, 878]",en,269.288,7.153,3771,False,"['Action', 'Adventure', 'Science Fiction']"
157336,Interstellar,Interstellar,2014-11-05,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,"[12, 18, 878]",en,383.088,8.4,35531,False,"['Adventure', 'Drama', 'Science Fiction']"
786892,Furiosa: A Mad Max Saga,Furiosa: A Mad Max Saga,2024-05-22,"As the world fell, young Furiosa is snatched from the Green Place of Many Mothers and falls into the hands of a great Biker Horde led by the Warlord Dementus. Sweeping through the Wasteland they come across the Citadel presided over by The Immortan Joe. While the two Tyrants war for dominance, Furiosa must survive many trials as she puts together the means to find her way home.","[28, 878, 12]",en,262.843,7.5,3390,False,"['Action', 'Science Fiction', 'Adventure']"
1042657,Latency,Latency,2024-06-14,"When professional gamer Hana, who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind – or controlling it.","[878, 53, 27]",en,256.35,5.5,30,False,"['Science Fiction', 'Thriller', 'Horror']"
1215162,Kill 'em All 2,Kill 'em All 2,2024-09-24,"Phillip and Suzanne are retired from the spy game, living peacefully off the grid. That's until their whereabouts are discovered by Vlad, the vengeful brother of their target from the first film.","[28, 80, 53]",en,253.446,6.737,118,False,"['Action', 'Crime', 'Thriller']"
1357459,Tatsulok: Tatlo Magkasalo,Tatsulok: Tatlo Magkasalo,2024-10-11,"Story about a happily married couple visited by an old friend, who ends up stirring the pot by becoming sexually involved with both the husband and the wife.","[18, 10749]",tl,252.774,6.2,4,False,"['Drama', 'Romance']"
1226578,Longlegs,Longlegs,2024-05-31,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.","[27, 53]",en,252.604,6.667,1326,False,"['Horror', 'Thriller']"
507241,The Killer's Game,The Killer's Game,2024-09-12,"When top hitman Joe Flood is diagnosed with a terminal illness, he decides to take matters into his own hands – by taking a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues and win back the love of his life before it's too late.","[28, 35, 80]",en,251.897,6.511,91,False,"['Action', 'Comedy', 'Crime']"
569094,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,2023-05-31,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.","[16, 28, 12, 878]",en,251.444,8.356,6921,False,"['Animation', 'Action', 'Adventure', 'Science Fiction']"
1138194,Heretic,Heretic,2024-10-31,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.","[27, 53]",en,249.781,7.3,34,False,"['Horror', 'Thriller']"
76600,Avatar: The Way of Water,Avatar: The Way of Water,2022-12-14,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.","[878, 12, 28]",en,249.666,7.62,11877,False,"['Science Fiction', 'Adventure', 'Action']"
975022,You're Killing Me,You're Killing Me,2023-04-07,"Eden goes to a coveted 'Heaven and Hell' party, hoping to get a letter of recommendation to an elite university from the wealthy parents of her classmate, but the party quickly turns into a fight for her life.","[27, 53, 28]",en,248.919,5.9,30,False,"['Horror', 'Thriller', 'Action']"
762509,Mufasa: The Lion King,Mufasa: The Lion King,2024-12-18,"Rafiki relays the legend of Mufasa to lion cub Kiara, daughter of Simba and Nala. Told in flashbacks, the story introduces Mufasa as an orphaned cub, lost and alone until he meets a sympathetic lion named Taka—the heir to a royal bloodline. The chance meeting sets in motion a journey of misfits searching for their destiny and working together to evade a threatening and deadly foe.","[12, 10751, 18]",en,247.082,0.0,0,False,"['Adventure', 'Family', 'Drama']"
155,The Dark Knight,The Dark Knight,2008-07-16,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","[18, 28, 80, 53]",en,246.994,8.5,32824,False,"['Drama', 'Action', 'Crime', 'Thriller']"
929563,Big City Greens the Movie: Spacecation,Big City Greens the Movie: Spacecation,2024-06-06,"When thrill-seeker Cricket tricks his family into taking a ""road trip"" in space, chaos in the cosmos quickly ensues. Despite growing frustrations between Cricket and his dad, Bill, the two must learn to appreciate each other's unique perspectives in order to prevent Big City from being destroyed by an interstellar disaster.","[16, 10751, 35, 10402, 10770]",en,246.798,7.947,19,False,"['Animation', 'Family', 'Comedy', 'Music', 'TV Movie']"
122,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,2003-12-17,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​","[12, 14, 28]",en,245.987,8.483,24156,False,"['Adventure', 'Fantasy', 'Action']"
402431,Wicked,Wicked,2024-11-20,"Elphaba, an ostracized but defiant girl born with green skin, and Glinda, a privileged aristocrat born popular, become extremely unlikely friends in the magical Land of Oz. As the two girls struggle with their opposing personalities, their friendship is tested as both begin to fulfill their destinies as Glinda the Good and The Wicked Witch of the West.","[18, 14, 10749]",en,244.434,0.0,0,False,"['Drama', 'Fantasy', 'Romance']"
269149,Zootopia,Zootopia,2016-02-11,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.","[16, 12, 10751, 35]",en,241.989,7.751,16237,False,"['Animation', 'Adventure', 'Family', 'Comedy']"
299536,Avengers: Infinity War,Avengers: Infinity War,2018-04-25,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.","[12, 28, 878]",en,241.938,8.2,29669,False,"['Adventure', 'Action', 'Science Fiction']"
